gene,description.x,F2.28_concat,F2.73,F2.127,Elite_2020.x,PI127826_2020.x,log2ratio_P28,log2ratio_P73,log2ratio_P127,pval_P28,pval_P73,pval_P127
Solyc08g015680.1.1,Potassium transporter 2 (B6U7Z6_MAIZE),321.084844754919,99.6061827512282,69.492142693181,6.42590828533537,140.455616319216,5.64291037116613,3.95426300098064,3.43487757004887,8.10668945246257e-05,0.0148504341117256,0.0337795183581799
Solyc08g028970.2.1,Unknown Protein,0.615105066580305,3.49495378074485,3.91505029257357,77.1108994240245,2.6501059682871,-6.96995812612491,-4.46358951390526,-4.29983205017697,1.31642513582468e-06,0.0163705925630487,0.0205187660581682
Solyc08g062290.2.1,Unknown Protein,4.30573546606214,5.24243067111727,10.7663883045773,137.086043420488,13.2505298414355,-4.99267820262499,-4.70870201174179,-3.67047543009737,0.000376030306894362,0.0118882477696643,0.0419790027306101
Solyc08g067440.1.1,N-acetyltransferase (Q1HQ22_BOMMO),71.9672927898957,20.9697226844691,22.5115391822981,2.14196942844512,135.155404382642,5.07033159490081,3.29129798825822,3.39365490732236,0.000353005903259849,0.0332773585819221,0.0353573233016544
Solyc08g078290.1.1,Glycoprotein homolog (Q8LCM1_ARATH),86.1147093212427,22.7171995748415,29.3628771943018,2.14196942844512,98.0539208266227,5.32924989226237,3.40677520567815,3.77698354687386,0.000184657869697566,0.0291267931508145,0.0227957991158247
Solyc08g079850.1.1,Subtilisin-like protease (Q9LWA3_SOLLC),2313.41015540853,2555.68495216967,2892.24340363873,239.900575985854,2061.78244332736,3.26951254430011,3.41320147483758,3.59168044427263,0.0147021799663218,0.0289090522240989,0.0282982626882519
Solyc08g079880.1.1,Subtilisin-like protease (Q9LWA3_SOLLC),207.290407437563,66.4041218341521,173.240975446381,8.56787771378049,121.904874541207,4.59657165649926,2.95426300098064,4.33769850134834,0.00107347243079255,0.0482430594880891,0.0113102823521065
Solyc08g079890.1.1,Subtilisin-like protease (Q9LWA3_SOLLC),307.552533290153,75.1415062860142,255.457031590426,8.56787771378049,302.112080384729,5.16575115997949,3.13260024223916,4.89799894783523,0.00027894028832344,0.0397642802143625,0.00523054340100956
Solyc08g080630.2.1,Chymotrypsin inhibitor-2 (A8V413_HORSP),2309.71952500905,3682.80754645988,3146.72167265601,186.351340274726,90.1036029217614,3.63162057187031,4.30470890751777,4.07775247763192,0.00773531407090063,0.0092998433848994,0.0157900898857513
Solyc08g080640.1.1,NP24 protein precursor (manually curated),4385.69912471758,3393.60012110325,2370.5629521533,177.783462560945,924.886982932198,4.62461380530173,4.25462354160933,3.73703666961275,0.00100773248143654,0.00996087034805786,0.0238988753990948
Solyc09g008430.2.1,CHY zinc finger family protein expressed (Q10RT9_ORYSJ),178.380469308288,286.586210021078,166.389637434377,14.9937859991159,283.56133860672,3.57252104327473,4.25653257009754,3.47212896534543,0.00862146782229957,0.00993494231238538,0.0324039828397337
Solyc09g008530.1.1,RRP1 (B3RH41_MEDTR),27.0646229295334,21.8434611296553,36.2142152063056,2.14196942844512,26.501059682871,3.6593984939547,3.35019167731179,4.07954631689429,0.00734723863826741,0.0311034390587468,0.0157545926173454
Solyc09g008740.1.1,Unknown Protein; contains Interpro domain(s)  IPR008889  VQ,184.531519974092,0.873738445186212,1.95752514628679,23.5616637128964,39.7515895243065,2.96935394717599,-4.75309613110024,-3.58933866737196,0.0240506453959148,0.0112019929299389,0.0457477615121228
Solyc09g008990.2.1,Cellulose synthase-like A2 glycosyltransferase family 2 protein mannan synthase (A9RYS2_PHYPA),23.9890975966319,28.833368691145,46.0018409377395,2.14196942844512,7.9503179048613,3.48536909417965,3.75072960689551,4.42468180294298,0.0100905012649947,0.0192325775874562,0.0100810759625934
Solyc09g010220.2.1,Lysosomal Pro-X carboxypeptidase (B6TWH6_MAIZE),189.452360506734,267.363964226981,451.209546219104,6.42590828533537,82.1532850169001,4.88179091529115,5.37876082950855,6.13375339097352,0.000555819421568105,0.00184631524116447,0.000739743951783606
Solyc09g010980.1.1,Unknown Protein,36.291198928238,6.11616911630348,16.6389637434377,287.023903411647,31.8012716194452,-2.98347926577853,-5.55239878086311,-4.10853339794209,0.0216540048334588,0.00354454233436983,0.0257428624508724
Solyc09g011750.2.1,Receptor-like protein kinase At5g59670 (RLK7_ARATH),408.429764209323,102.227398086787,97.8762573143394,10.7098471422256,169.606781970374,5.25307821177697,3.25477211223311,3.1920210461527,0.000224100300325472,0.0346874302099577,0.0439676205031541
Solyc09g014470.1.1,Receptor-like protein kinase At3g21340 (RLK6_ARATH),161.77263251062,526.864282447286,117.451508777207,4.28393885689025,328.6131400676,5.2388858646097,6.94234967943714,4.77698354687385,0.000232267678520733,0.000106226315718568,0.0062160228821521
Solyc09g018960.2.1,UBA/TS-N domain protein (B0Y4B6_ASPFC),878.985140143256,1155.08222453617,1428.01459421621,44.9813579973476,1322.40287817526,4.28843965363446,4.68252452626599,4.98853969640447,0.00210348896226475,0.00543467597276262,0.00458677763487715
Solyc09g048980.2.1,Phototropic-responsive NPH3 family protein (D7MMM6_ARALY),70.7370826567351,24.4646764652139,33.2779274868754,2.14196942844512,37.1014835560194,5.04545692626178,3.51369040959466,3.95755579251568,0.000375117257651481,0.0256765545772501,0.0183301034471071
Solyc09g061700.2.1,Male sterility 5 family protein (Fragment) (B1Q393_BRAOT),67.6615573238336,94.3637520801109,360.184626916769,10.7098471422256,47.7019074291678,2.6593984939547,3.13929489481317,5.07172681243499,0.0385017030255086,0.0394712468646458,0.00405865094079107
Solyc09g065420.2.1,Non-specific lipid-transfer protein (C6T196_SOYBN),122.405908249481,5.24243067111727,3.91505029257357,3043.73855782052,143.105722287503,-4.63609934338173,-9.18139285098457,-9.60259788797744,0.000872764472599092,2.67721569175459e-06,1.31945472539869e-06
Solyc09g065440.2.1,Non-specific lipid-transfer protein (B9GSL1_POPTR),244.811816498961,13.9798151229794,41.1080280720225,2231.93214443982,204.058159558107,-3.18854806641746,-7.31880407474145,-5.76272918823441,0.0154473426628293,0.000161019052923001,0.00275749692325397
Solyc09g083440.2.1,Proteinase inhibitor I (Q53X28_SOLTU),540.062248457508,1319.34505223118,1551.33867843228,85.6787771378049,2265.84060288547,2.6561159099654,3.94474022686214,4.17843198140475,0.0386861944175505,0.0150344389323616,0.0139008640396032
Solyc09g092130.2.1,Sucrose phosphate synthase (D6R6Y5_9LILI),39.3667242611395,914.804152109964,79.2797684246149,4.28393885689025,13.2505298414355,3.1999668753174,7.73838121446787,4.20994295414996,0.0165312254843695,1.96772285984222e-05,0.013351110219102
Solyc09g092300.2.1,Cc-nbs,453.947539136265,851.894984056557,601.938982483187,32.1295414266769,447.86790864052,3.82055328576928,4.72870330056551,4.22764495588342,0.00541658706295418,0.00507742581663618,0.0130505890866396
Solyc09g092690.2.1,Peptidyl-prolyl cis-trans isomerase (Q86M29_BRUMA),16.6078367976682,15.7272920133518,13.7026760240075,338.43116969433,53.002119365742,-4.34892637069624,-4.42752025919774,-4.62633287485416,0.00165384063786923,0.017139344299144,0.0136724568660984
Solyc10g005120.1.1,Flavanone 3-hydroxylase (Q5XPX2_GINBI),165.463262910102,127.565812997187,74.3859555588979,6.42590828533537,408.116319116213,4.68646673715287,4.31119754569592,3.53305796398777,0.000875589375311182,0.00921707892723335,0.0302539500995745
Solyc10g005460.2.1,MYB transcription factor (Q9LDR8_ARATH),95.3412853199473,20.9697226844691,17.6177263165811,901.769129375397,217.308689399542,-3.24158514247476,-5.42637843480818,-5.67765847035874,0.0141162748472853,0.00429294400851072,0.0031406021806586
Solyc10g006920.2.1,CBS domain containing protein (B6SWR6_MAIZE),173.459628775646,312.798363376664,144.856860825222,4.28393885689025,243.809749082413,5.3395182277162,6.19015126480131,5.07954631689429,0.000179867244081038,0.00045225020162102,0.00401192159149768
Solyc10g007640.2.1,Glutathione S-transferase-like protein (Q8GVD1_SOLLC),111.949122117616,169.505258366125,114.515221057777,4.28393885689025,283.56133860672,4.7077615155161,5.30624832972418,4.74045767084874,0.000833915755320559,0.00207735289684938,0.00654416261543959
Solyc10g008090.1.1,Oligosaccharide transporter (B4FSV8_MAIZE),145.164795712952,246.394241542512,308.310210540169,14.9937859991159,331.263246035887,3.27525500262164,4.03853191787824,4.36194604759501,0.0145592519447918,0.0133048473323883,0.0109551754332387
Solyc10g008710.2.1,GDSL esterase/lipase At1g28610 (GDL10_ARATH),1643.56073790258,1007.4204272997,696.878952078096,27.8456025697866,1314.4525602704,5.88323144965037,5.17707256704773,4.64538666409064,4.19323905363492e-05,0.00255479616894125,0.00747112943888562
Solyc10g049780.1.1,BHLH transcription factor (B4FMK3_MAIZE),26.4495178629531,84.7526291830626,32.299164913732,2.14196942844512,153.706146160652,3.6262316300195,5.30624832972419,3.9144870706238,0.00781265639661604,0.00207735289684937,0.0193212809117541
Solyc10g051130.1.1,Multidrug resistance protein mdtK (MDTK_ERWAM),12.3021013316061,24.4646764652139,25.4478269017282,2.14196942844512,31.8012716194452,2.52189497020477,3.51369040959466,3.57053266940643,0.0468677865528571,0.0256765545772501,0.0289912758409546
Solyc10g052500.1.1,Phenylcoumaran benzylic ether reductase 3 (B9HRL7_POPTR),29.5250431958546,16.601030458538,93.9612070217658,2.14196942844512,135.155404382642,3.78492937603856,2.95426300098064,5.4550554519865,0.00579951769237474,0.0482430594880891,0.00226275333176927
Solyc10g054900.1.1,Proline-rich protein (Q9M6T7_NICGL),859.301778012686,45.434399149683,7.83010058514715,5455.59613424973,601.574054801172,-2.66650006354733,-6.90780803859605,-9.44449029300885,0.0353123950819412,0.000353955819524414,1.93763207649332e-06
Solyc10g055620.1.1,Heparan-alpha-glucosaminide N-acetyltransferase (HGNAT_MOUSE),1997.86125625283,851.894984056557,148.771911117796,12414.8548072679,2215.48858948802,-2.63553908705435,-3.86524798338289,-6.382821414848,0.0369612400260521,0.0337044888652486,0.00101553707968056
Solyc10g055810.1.1,chitinase Z15140 (manually curated),28409.242605078,51171.3657807757,126.260371935498,2919.5043309707,1640.41559436971,3.28256501313473,4.13154138344602,-4.53124964011661,0.0143790393393858,0.0117621752043336,0.0154262056042363
Solyc10g074440.1.1,Endochitinase (Chitinase) (Q43184_SOLTU),33710.218068867,2802.07919371218,808.457885416443,66.4010522817988,2361.24441774381,8.98776414003004,5.39914781559183,3.60589461229791,8.84532202243113e-10,0.00178570559228725,0.0278402555965255
Solyc10g076530.1.1,Receptor-like protein kinase At3g21340 (RLK6_ARATH),259.574338096889,166.884043030566,662.622262018077,4.28393885689025,182.85731181181,5.92106606402459,5.2837643155728,7.27310497484033,3.77135304746802e-05,0.00215414437620709,8.88049687555848e-05
Solyc10g078370.1.1,Auxin Efflux Facilitator 9 (manually curated),197.448726372278,602.0057887333,320.05536141789,29.9875719982317,185.507417780097,2.7190414403821,4.32734073818375,3.41588485470582,0.0352726786576579,0.00901395918088607,0.0344991205012811
Solyc10g080570.1.1,E3 ubiquitin-protein ligase sina (B0WR23_CULQU),20.9135722637304,5.24243067111727,9.78762573143394,141.369982277378,60.9524372706033,-2.75696440279071,-4.75309613110024,-3.85237307320575,0.0308373382400693,0.011201992929939,0.0344400665095145
Solyc10g084170.1.1,Bcl-2-associated athanogene-like protein (D1MIX4_VITVI),72.582397856476,41.9394453689382,1.95752514628679,807.522474523812,113.954556636345,-3.47581078858942,-4.26712272501045,-8.68832776200332,0.00935353757652632,0.0209422089822183,1.12000991999655e-05
Solyc10g084840.1.1,Thaumatin-like protein (Q9LZL8_ARATH),132.247589314766,47.1818760400554,54.81070409603,4.28393885689025,55.6522253340291,4.94815972490687,3.46122298970052,3.67744787332294,0.000474546516069851,0.0273244106840973,0.02562747616358
Solyc10g085670.1.1,Receptor like kinase,137.783534913988,16.601030458538,97.8762573143394,2.14196942844512,53.002119365742,6.00732179737501,2.95426300098064,5.51394914104007,2.95466280708765e-05,0.0482430594880891,0.0020622730861845
Solyc10g086030.1.1,Interactor of constitutive active ROPs 3 (ICR3_ARATH),1059.82602971787,359.980239416719,383.67492867221,19.2777248560061,495.569816069688,5.78074886010005,4.22291101327796,4.31487779393824,5.5712377013541e-05,0.0104003054887167,0.0116535886112434
Solyc10g086650.1.1,Glyoxal oxidase (C8CPQ3_VITVI),863.607513478748,455.217729942016,352.354526331622,29.9875719982317,339.213563940749,4.84793917356436,3.92412012775796,3.55459112553741,0.000602060574052491,0.0154395983697348,0.0295229544661195
Solyc11g006640.1.1,Cc-nbs-lrr,49.8235103930047,65.5303833889659,31.3204023405886,2.14196942844512,29.1511656511581,4.53981687820203,4.93515417803294,3.87009295126534,0.00121870762924749,0.00372312730494114,0.0203902643863444
Solyc11g006650.1.1,Heat shock protein 101 (Q3L1D0_VITVI),41.2120394608804,47.1818760400554,152.686961410369,4.28393885689025,113.954556636345,3.26605606577517,3.46122298970052,5.15549517012758,0.0147887912812528,0.0273244106840973,0.00358250592814503
Solyc11g008440.1.1,Amino acid transporter (B9HLH9_POPTR),176.535154108548,78.6364600667591,82.2160561440451,4.28393885689025,148.405934224078,5.36487380199309,4.19818858386673,4.2624103740441,0.000168530952150928,0.0107545098792407,0.0124773724826525
Solyc11g008490.1.1,Pumilio-like (Q6K9R1_ORYSJ),11.6869962650258,9.61112289704833,1.95752514628679,154.221798848049,10.6004238731484,-3.72203061268132,-4.00415789526796,-6.29983205017697,0.00592384635838782,0.0287133606371198,0.00116682664432013
Solyc11g009100.1.1,ABC transporter G family member 11 (AB11G_ARATH),26.4495178629531,4.36869222593106,15.6602011702943,203.487095702287,34.4513775877323,-2.94362397831145,-5.54159202590653,-3.69976265706561,0.0230779257007412,0.00360379035044525,0.0406819782683247
Solyc11g010130.1.1,Serine-threonine protein kinase (Q09VQ1_WHEAT),194.373201039376,128.439551442373,812.372935709017,2.14196942844512,76.8530730803259,6.5037476234945,5.90600783237342,8.56706047749963,6.81489160144059e-06,0.000753839035689544,5.50039311644522e-06
Solyc11g011300.1.1,Rhamnogalacturonate lyase (A3XLZ2_LEEBM),86.729814387823,34.0757993622623,37.192977779449,473.375243686372,148.405934224078,-2.44838433167523,-3.79616485299212,-3.6698820946825,0.0483143142518092,0.0364407420006068,0.0420056213809588
Solyc11g012420.1.1,Membrane protein (B6ST21_MAIZE),54.1292458590669,27.9596302459588,46.9806035108829,1109.54016393457,60.9524372706033,-4.35740979373185,-5.31047280014949,-4.56175283570005,0.00162370938828029,0.00510282402094658,0.0148436558307398
Solyc11g012980.1.1,Ethylene-responsive transcription factor 9 (ERF80_ARATH),107.028281584973,9.61112289704833,11.7451508777207,3189.39247895479,143.105722287503,-4.89721766741597,-8.37436093240775,-8.08507258659561,0.000473593406934037,1.757388957211e-05,4.11507404770144e-05
Solyc11g013450.1.1,CAA30371.1 protein (Fragment) (Q9ST96_ORYSA),43.0573546606214,73.3940293956418,52.8531789497433,2.14196942844512,31.8012716194452,4.32924989226237,5.09865291031582,4.62498045342881,0.00192857929711461,0.00289097651344389,0.00768455288287591
Solyc11g032090.1.1,Os05g0272200 protein (Fragment) (Q0DJJ5_ORYSJ),16.6078367976682,146.788058791284,308.310210540169,2.14196942844512,320.662822162739,2.95485437748087,6.09865291031582,7.16930096965262,0.024606808687464,0.000534285676996939,0.000109102369400825
Solyc11g066010.1.1,CM0545.320.nc protein (B0BLB0_LOTJA),87.9600245209836,54.1717836015451,54.81070409603,6.42590828533537,76.8530730803259,3.77487571137464,3.07556929720278,3.09248537260179,0.00591184642900433,0.0423329356368257,0.0488026671241548
Solyc11g066590.1.1,Lysosomal Pro-X carboxypeptidase (Q9FLH1_ARATH),59.0500863917093,192.222457940967,213.37024094526,6.42590828533537,63.6025432388904,3.1999668753174,4.90273270034056,5.05331477532111,0.0165312254843694,0.00391166239238052,0.00417061086497648
Solyc11g071760.1.1,regulator of gene silencing AY642285 (manually curated),17.8380469308288,10.4848613422345,3.91505029257357,156.363768276494,21.2008477462968,-3.13187668843505,-3.89852657062181,-5.31973160761468,0.0169873046600126,0.032448022108189,0.00533089682296917
Solyc11g073060.1.1,Zinc finger family protein (D7LJS8_ARALY),20.9135722637304,29.7071071363312,17.6177263165811,387.696466548567,42.4016954925936,-4.21241617051546,-3.70604755829581,-4.45982793437555,0.00221408267055072,0.04028061193609,0.0168674694442029
Solyc12g007210.1.1,Ras-like GTP-binding protein RHO (RHO_APLCA),14.7625215979273,23.5909380200277,26.4265894748716,2.14196942844512,29.1511656511581,2.78492937603856,3.46122298970053,3.62498045342881,0.0319673225050622,0.0273244106840972,0.0272350027873173
Solyc12g008460.1.1,Senescence-associated protein 12 (B6U1F2_MAIZE),96.5714954531079,54.1717836015451,46.0018409377395,2.14196942844512,95.4038148583356,5.49458762420903,4.66053179792393,4.42468180294298,0.000120276789666902,0.00561254059092203,0.0100810759625934
Solyc12g009110.1.1,O-methyltransferase-like protein (Q9T003_ARATH),39.9818293277198,79.5101985119453,69.492142693181,2.14196942844512,5.3002119365742,4.22233468834586,5.21413012773576,5.01984007077002,0.00241752928283841,0.00240857934264514,0.00438126159393041
Solyc12g009490.1.1,Ethylene-responsive transcription factor 11 (ERF76_ARATH),73.1975029230563,178.242642817987,107.663883045773,4.28393885689025,225.259007304403,4.09478463862535,5.37876082950855,4.65145266478999,0.003145885433103,0.00184631524116449,0.00740870177500793
Solyc12g011090.1.1,Unknown Protein,35.0609887950774,10.4848613422345,11.7451508777207,239.900575985854,180.207205843523,-2.77449803257546,-4.5160569337994,-4.35229947007111,0.0300267361980669,0.0153051538963197,0.0192538317796463
Solyc12g014030.1.1,Unknown Protein,88.5751295875639,96.1112289704833,97.8762573143394,10.7098471422256,188.157523748384,3.04796378187235,3.16576710617436,3.1920210461527,0.0212160457304491,0.0383296859884156,0.0439676205031541
Solyc12g017370.1.1,Myb family transcription factor-like (Q6H510_ORYSJ),105.182966385232,27.9596302459588,54.81070409603,2.14196942844512,100.70402679491,5.6178193902033,3.70633548753706,4.67744787332295,8.67191446769933e-05,0.0203223268399567,0.00714635066096351
Solyc12g017610.1.1,CW-type Zinc Finger family protein expressed (Q10LI9_ORYSJ),19.6833621305698,24.4646764652139,29.3628771943018,2.14196942844512,7.9503179048613,3.19996687531741,3.51369040959466,3.77698354687386,0.0165312254843693,0.0256765545772501,0.0227957991158247
Solyc12g044310.1.1,Solute carrier family 15 member 4 (S15A4_XENLA),404.12402874326,83.8788907378763,80.2585309977583,6.42590828533537,233.209325209265,5.97475393491857,3.70633548753706,3.64268245516227,3.2410804653426e-05,0.0203223268399568,0.0266834850891227
Solyc12g036500.1.1,cDNA clone J023065D24 full insert sequence (B7EKP5_ORYSJ),96.5714954531079,47.1818760400554,109.62140819206,4.28393885689025,209.358371494681,4.49458762420903,3.46122298970052,4.67744787332294,0.00134709030119352,0.0273244106840973,0.00714635066096354
Solyc12g057100.1.1,Purine permease family protein (D7MCV2_ARALY),41.8271445274608,155.525443243146,45.0230783645961,2.14196942844512,63.6025432388904,4.28742971656775,6.18206891850346,4.39365490732235,0.00210799437045673,0.000458996766457745,0.0105054609888351
Solyc12g057160.1.1,Unknown Protein,172.229418642485,31.4545840267036,107.663883045773,1360.15058706265,180.207205843523,-2.98136288939716,-5.43435229268016,-3.65916011686953,0.0217277057660745,0.00424170283828273,0.0424889972309781
Solyc12g087940.1.1,Aspartic proteinase nepenthesin-1 (B6TE66_MAIZE),370.293250081344,372.212577649326,476.657373120833,29.9875719982317,877.18507550303,3.6262316300195,3.63369018570529,3.99051599129008,0.00781265639661603,0.0222183492260802,0.0176011271928238
Solyc12g088010.1.1,Aberrant pollen transmission 1 (Q4JQG0_MAIZE),162.387737577201,269.985179562539,677.303700615228,14.9937859991159,437.267484767371,3.43700607261825,4.17044359338382,5.49736625684446,0.0109964397273193,0.0111644840262731,0.0021170267228886
Solyc12g088180.1.1,Tubulin alpha-7 chain (B9IJV8_POPTR),3805.65504693235,6.9899075614897,1702.06811469636,132.802104563598,6381.45517163534,4.84079488354416,-4.24786082284982,3.67993885818505,0.000612262990357236,0.02144363908476,0.0255531743032786
Solyc12g088760.1.1,Subtilisin-like protease (Q38708_ALNGL),1014.9233598575,334.641824506319,483.508711132836,32.1295414266769,969.938784393079,4.98132658884206,3.38064547385349,3.9115695872415,0.000438193850439713,0.0300262253014257,0.0193900400242286
Solyc12g094700.1.1,Cathepsin B-like cysteine proteinase (CYSP_SCHMA),35.0609887950774,28.833368691145,78.3010058514715,2.14196942844512,15.9006358097226,4.03285688948215,3.75072960689551,5.1920210461527,0.00356626975205458,0.0192325775874562,0.00339106921685099
Solyc12g099020.1.1,Unknown Protein,1.23021013316061,69.0253371697108,121.366559069781,8.56787771378049,2.6501059682871,-2.8000331246826,3.01011623571416,3.82428926165222,0.0288778854806312,0.0454446151233133,0.0215453093322666
Solyc12g099730.1.1,Glycosyltransferase-like protein (D8RRC1_SELML),34.4458837284971,190.474981050594,112.55769591149,2.14196942844512,31.8012716194452,4.00732179737501,6.47451981231398,5.71558300220971,0.00375382262738393,0.000265869471688418,0.00149195745307606
